,State_,City_ID,City,Lat,Long
5507,IA,5508,Moorhead,41.918601,-95.829031
5508,IA,5509,Moorland,42.434005,-94.319886
5509,IA,5510,Moravia,40.882522,-92.853358
5510,IA,5511,Morley,42.006111,-91.246111
5511,IA,5512,Morning Sun,41.098424,-91.258146
5512,IA,5513,Morrison,42.344167,-92.673611
5513,IA,5514,Moscow,41.564558,-91.085888
5514,IA,5515,Moulton,40.686617,-92.683252
5515,IA,5516,Mount Auburn,42.255395,-92.159485
5516,IA,5517,Mount Ayr,40.7142,-94.232146
5517,IA,5518,Mount Pleasant,40.964573,-91.561427
5518,IA,5519,Mount Sterling,40.645765,-91.902663
5519,IA,5520,Mount Union,41.03735,-91.413831
5520,IA,5521,Mount Vernon,41.928741,-91.427371
5521,IA,5522,Moville,42.481924,-96.065583
5522,IA,5523,Murray,41.037644,-93.952975
5523,IA,5524,Muscatine,41.430378,-91.050928
5524,IA,5525,Mystic,40.788268,-92.928437
5525,IA,5526,Nashua,42.952848,-92.529839
5526,IA,5527,Nemaha,42.518027,-95.093914
5527,IA,5528,Neola,41.456383,-95.679358
5528,IA,5529,Nevada,42.018983,-93.446219
5529,IA,5530,New Albin,43.489877,-91.294166
5530,IA,5531,New Hampton,43.056015,-92.313136
5531,IA,5532,New Hartford,42.583128,-92.616359
5532,IA,5533,New Liberty,41.713229,-90.859922
5533,IA,5534,New London,40.916055,-91.398587
5534,IA,5535,New Market,40.742174,-94.891662
5535,IA,5536,New Providence,42.269261,-93.175262
5536,IA,5537,New Sharon,41.463976,-92.684815
5537,IA,5538,New Vienna,42.567829,-91.097637
5538,IA,5539,New Virginia,41.160063,-93.711312
5539,IA,5540,Newell,42.615699,-94.994591
5540,IA,5541,Newhall,41.992685,-91.977888
5541,IA,5542,Newton,41.699173,-93.045456
5542,IA,5543,Nichols,41.476634,-91.293116
5543,IA,5544,Nodaway,40.954034,-94.87309
5544,IA,5545,Nora Springs,43.147858,-93.000221
5545,IA,5546,North Buena Vista,42.671103,-90.958772
5546,IA,5547,North English,41.524128,-92.089291
5547,IA,5548,North Liberty,41.744318,-91.60612
5548,IA,5549,North Washington,43.059167,-92.3175
5549,IA,5550,Northboro,40.612737,-95.309592
5550,IA,5551,Northwood,43.450604,-93.241943
5551,IA,5552,Norwalk,41.486055,-93.657332
5552,IA,5553,Norway,41.899176,-91.89197
5553,IA,5554,Oakdale,41.706389,-91.602778
5554,IA,5555,Oakland,41.311964,-95.379034
5555,IA,5556,Oakville,41.100326,-91.043922
5556,IA,5557,Ocheyedan,43.39105,-95.520366
5557,IA,5558,Odebolt,42.309514,-95.25005
5558,IA,5559,Oelwein,42.681095,-91.913084
5559,IA,5560,Ogden,42.035106,-94.006333
5560,IA,5561,Okoboji,43.37938,-95.153026
5561,IA,5562,Olds,41.12065,-91.548413
5562,IA,5563,Olin,41.995423,-91.140926
5563,IA,5564,Ollie,41.200134,-92.135366
5564,IA,5565,Onawa,42.036967,-96.107213
5565,IA,5566,Onslow,42.123509,-90.97305
5566,IA,5567,Oran,42.701389,-92.074444
5567,IA,5568,Orange City,43.01849,-96.056464
5568,IA,5569,Orchard,43.235459,-92.719979
5569,IA,5570,Orient,41.219191,-94.370496
5570,IA,5571,Osage,43.28722,-92.814356
5571,IA,5572,Osceola,41.029503,-93.771236
5572,IA,5573,Oskaloosa,41.294205,-92.64393
5573,IA,5574,Ossian,43.137858,-91.773431
5574,IA,5575,Otho,42.432825,-94.170776
5575,IA,5576,Otley,41.451806,-93.034778
5576,IA,5577,Oto,42.264592,-95.861575
5577,IA,5578,Ottosen,42.876443,-94.378648
5578,IA,5579,Ottumwa,41.015099,-92.413428
5579,IA,5580,Oxford,41.650687,-91.772418
5580,IA,5581,Oxford Junction,41.985382,-90.954341
5581,IA,5582,Oyens,42.820278,-96.0575
5582,IA,5583,Pacific Junction,41.027123,-95.804645
5583,IA,5584,Packwood,41.122781,-92.066389
5584,IA,5585,Palmer,42.641871,-94.543155
5585,IA,5586,Palo,42.036496,-91.787703
5586,IA,5587,Panama,41.728813,-95.487046
5587,IA,5588,Panora,41.696684,-94.360613
5588,IA,5589,Parkersburg,42.571377,-92.768763
5589,IA,5590,Parnell,41.570161,-92.005159
5590,IA,5591,Paton,42.165841,-94.273038
5591,IA,5592,Patterson,41.353912,-93.878174
5592,IA,5593,Paullina,42.970277,-95.708322
5593,IA,5594,Pella,41.408175,-92.917207
5594,IA,5595,Peosta,42.443535,-90.809372
5595,IA,5596,Percival,40.740148,-95.809307
5596,IA,5597,Perry,41.839695,-94.102167
5597,IA,5598,Persia,41.56473,-95.56577
5598,IA,5599,Peru,41.21454,-93.943729
5599,IA,5600,Peterson,42.932794,-95.337658
5600,IA,5601,Pierson,42.533493,-95.892193
5601,IA,5602,Pilot Grove,40.762778,-91.536667
5602,IA,5603,Pilot Mound,42.160395,-94.010184
5603,IA,5604,Pisgah,41.821376,-95.919172
5604,IA,5605,Plainfield,42.850267,-92.511558
5605,IA,5606,Plano,40.775109,-93.038554
5606,IA,5607,Pleasant Valley,41.569722,-90.423056
5607,IA,5608,Pleasantville,41.373836,-93.271206
5608,IA,5609,Plover,42.869107,-94.622507
5609,IA,5610,Plymouth,43.246046,-93.122628
5610,IA,5611,Pocahontas,42.729602,-94.673675
5611,IA,5612,Polk City,41.754905,-93.689346
5612,IA,5613,Pomeroy,42.532565,-94.663758
5613,IA,5614,Popejoy,42.595628,-93.430867
5614,IA,5615,Portsmouth,41.648385,-95.510751
5615,IA,5616,Postville,43.003619,-91.547809
5616,IA,5617,Prairie City,41.585425,-93.240986
5617,IA,5618,Prairieburg,42.238333,-91.422222
5618,IA,5619,Prescott,41.024848,-94.524901
5619,IA,5620,Preston,42.053854,-90.395382
5620,IA,5621,Primghar,43.075892,-95.653304
5621,IA,5622,Princeton,41.685753,-90.370574
5622,IA,5623,Prole,41.382973,-93.734357
5623,IA,5624,Promise City,40.758477,-93.152654
5624,IA,5625,Protivin,43.216111,-92.090833
5625,IA,5626,Pulaski,40.694081,-92.257973
5626,IA,5627,Quasqueton,42.395551,-91.76795
5627,IA,5628,Quimby,42.628711,-95.681175
5628,IA,5629,Radcliffe,42.324064,-93.423364
5629,IA,5630,Rake,43.476655,-93.917128
5630,IA,5631,Ralston,42.075655,-94.569779
5631,IA,5632,Randalia,42.862551,-91.884628
5632,IA,5633,Randall,42.247463,-93.62109
5633,IA,5634,Randolph,40.870353,-95.562386
5634,IA,5635,Raymond,42.467169,-92.216247
5635,IA,5636,Readlyn,42.692869,-92.215432
5636,IA,5637,Reasnor,41.579802,-93.019827
5637,IA,5638,Red Oak,41.007949,-95.226924
5638,IA,5639,Redding,40.605312,-94.359451
5639,IA,5640,Redfield,41.587349,-94.189733
5640,IA,5641,Reinbeck,42.313078,-92.594839
5641,IA,5642,Rembrandt,42.826034,-95.165178
5642,IA,5643,Remsen,42.8149,-95.954378
5643,IA,5644,Renwick,42.849132,-94.007437
5644,IA,5645,Rhodes,41.917717,-93.179586
5645,IA,5646,Riceville,43.371899,-92.555372
5646,IA,5647,Richland,41.193905,-91.973921
5647,IA,5648,Ricketts,42.15406,-95.599547
5648,IA,5649,Ridgeway,43.297853,-92.003413
5649,IA,5650,Ringsted,43.297654,-94.529137
5650,IA,5651,Rippey,41.92574,-94.213202
5651,IA,5652,Riverside,41.475792,-91.57414
5652,IA,5653,Riverton,40.686968,-95.557803
5653,IA,5654,Robins,42.073092,-91.664841
5654,IA,5655,Rock Falls,43.198014,-93.076402
5655,IA,5656,Rock Rapids,43.427192,-96.178055
5656,IA,5657,Rock Valley,43.201356,-96.310342
5657,IA,5658,Rockford,43.057331,-92.952034
5658,IA,5659,Rockwell,43.003167,-93.216737
5659,IA,5660,Rockwell City,42.396126,-94.629219
5660,IA,5661,Rodney,42.201541,-95.953456
5661,IA,5662,Roland,42.164585,-93.506313
5662,IA,5663,Rolfe,42.808233,-94.516593
5663,IA,5664,Rome,40.981389,-91.682222
5664,IA,5665,Rose Hill,41.330918,-92.471958
5665,IA,5666,Rowan,42.759644,-93.556966
5666,IA,5667,Rowley,42.343449,-91.787543
5667,IA,5668,Royal,43.048751,-95.267856
5668,IA,5669,Rudd,43.141958,-92.888546
5669,IA,5670,Runnells,41.551549,-93.42025
5670,IA,5671,Russell,40.945557,-93.178371
5671,IA,5672,Ruthven,43.144845,-94.884214
5672,IA,5673,Rutland,42.763486,-94.271882
5673,IA,5674,Ryan,42.343643,-91.484838
5674,IA,5675,Sabula,42.073668,-90.19553
5675,IA,5676,Sac City,42.426212,-94.979552
5676,IA,5677,Saint Ansgar,43.406107,-92.923523
5677,IA,5678,Saint Anthony,42.151974,-93.182431
5678,IA,5679,Saint Charles,41.292443,-93.824195
5679,IA,5680,Saint Donatus,42.33119,-90.484514
5680,IA,5681,Saint Lucas,43.047703,-91.911561
5681,IA,5682,Saint Marys,41.297826,-93.736107
5682,IA,5683,Saint Olaf,42.948179,-91.417549
5683,IA,5684,Saint Paul,40.769306,-91.53754
5684,IA,5685,Salem,40.856804,-91.633621
5685,IA,5686,Salix,42.330554,-96.287912
5686,IA,5687,Sanborn,43.189002,-95.662227
5687,IA,5688,Scarville,43.467286,-93.64233
5688,IA,5689,Schaller,42.505501,-95.284587
5689,IA,5690,Schleswig,42.164586,-95.444309
5690,IA,5691,Scranton,42.012381,-94.551764
5691,IA,5692,Searsboro,41.56561,-92.698737
5692,IA,5693,Selma,40.851936,-92.110672
5693,IA,5694,Sergeant Bluff,42.401895,-96.353392
5694,IA,5695,Seymour,40.672416,-93.136826
5695,IA,5696,Shambaugh,40.675735,-95.063591
5696,IA,5697,Shannon City,40.936636,-94.250106
5697,IA,5698,Sharpsburg,40.795042,-94.641633
5698,IA,5699,Sheffield,42.877881,-93.215583
5699,IA,5700,Shelby,41.533898,-95.446888
5700,IA,5701,Sheldahl,41.864444,-93.696944
5701,IA,5702,Sheldon,43.180797,-95.840141
5702,IA,5703,Shell Rock,42.70611,-92.58878
5703,IA,5704,Shellsburg,42.084829,-91.874568
5704,IA,5705,Shenandoah,40.758087,-95.364798
5705,IA,5706,Sherrill,42.617078,-90.811486
5706,IA,5707,Sibley,43.406929,-95.7424
5707,IA,5708,Sidney,40.750671,-95.64027
5708,IA,5709,Sigourney,41.330071,-92.201888
5709,IA,5710,Silver City,41.113024,-95.626912
5710,IA,5711,Sioux Center,43.081416,-96.179952
5711,IA,5712,Sioux City,42.497223,-96.40292
5712,IA,5713,Sioux Rapids,42.906472,-95.138836
5713,IA,5714,Slater,41.876511,-93.681155
5714,IA,5715,Sloan,42.242726,-96.230634
5715,IA,5716,Smithland,42.24079,-95.948647
5716,IA,5717,Soldier,41.994188,-95.782531
5717,IA,5718,Solon,41.809913,-91.508609
5718,IA,5719,Somers,42.356065,-94.44639
5719,IA,5720,South Amana,41.757609,-91.92626
5720,IA,5721,South English,41.46214,-92.102557
5721,IA,5722,Spencer,43.145107,-95.14569
5722,IA,5723,Sperry,40.941939,-91.185047
5723,IA,5724,Spillville,43.205,-91.950833
5724,IA,5725,Spirit Lake,43.426211,-95.112336
5725,IA,5726,Spragueville,42.072742,-90.473044
5726,IA,5727,Springbrook,42.167401,-90.484637
5727,IA,5728,Springville,42.060741,-91.43935
5728,IA,5729,Stacyville,43.445687,-92.761031
5729,IA,5730,Stanhope,42.290407,-93.775081
5730,IA,5731,Stanley,42.635623,-91.812673
5731,IA,5732,Stanton,40.985924,-95.09876
5732,IA,5733,Stanwood,41.896318,-91.166202
5733,IA,5734,State Center,42.010911,-93.167283
5734,IA,5735,Steamboat Rock,42.417841,-93.06291
5735,IA,5736,Stockport,40.858933,-91.803497
5736,IA,5737,Stockton,41.558327,-90.847332
5737,IA,5738,Storm Lake,42.64738,-95.196079
5738,IA,5739,Story City,42.183487,-93.598811
5739,IA,5740,Stout,42.5,-92.711667
5740,IA,5741,Stratford,42.284673,-93.90294
5741,IA,5742,Strawberry Point,42.683225,-91.540926
5742,IA,5743,Stuart,41.518643,-94.304563
5743,IA,5744,Sully,41.573969,-92.845085
5744,IA,5745,Sumner,42.841935,-92.118562
5745,IA,5746,Superior,43.450317,-94.964935
5746,IA,5747,Sutherland,42.982623,-95.480665
5747,IA,5748,Swaledale,42.962167,-93.311529
5748,IA,5749,Swan,41.4717,-93.234165
5749,IA,5750,Swea City,43.402225,-94.319322
5750,IA,5751,Swedesburg,41.105278,-91.546944
5751,IA,5752,Swisher,41.826843,-91.673916
5752,IA,5753,Tabor,40.900448,-95.672892
5753,IA,5754,Tama,41.961642,-92.580049
5754,IA,5755,Teeds Grove,42.011667,-90.2475
5755,IA,5756,Templeton,41.912077,-94.932009
5756,IA,5757,Terril,43.324073,-94.973725
5757,IA,5758,Thayer,41.00293,-94.068639
5758,IA,5759,Thompson,43.387497,-93.751671
5759,IA,5760,Thor,42.688923,-94.038958
5760,IA,5761,Thornburg,41.454722,-92.335556
5761,IA,5762,Thornton,42.968405,-93.408787
5762,IA,5763,Thurman,40.84241,-95.760535
5763,IA,5764,Tiffin,41.705833,-91.662778
5764,IA,5765,Tingley,40.851597,-94.190823
5765,IA,5766,Tipton,41.756276,-91.136163
5766,IA,5767,Titonka,43.245606,-94.036656
5767,IA,5768,Toddville,42.103932,-91.728981
5768,IA,5769,Toeterville,43.442222,-92.890278
5769,IA,5770,Toledo,42.007696,-92.566206
5770,IA,5771,Tracy,41.275564,-92.875337
5771,IA,5772,Traer,42.184685,-92.482681
5772,IA,5773,Treynor,41.220679,-95.617041
5773,IA,5774,Tripoli,42.810538,-92.265934
5774,IA,5775,Troy Mills,42.29,-91.682222
5775,IA,5776,Truesdale,42.729167,-95.1825
5776,IA,5777,Truro,41.207622,-93.840978
5777,IA,5778,Udell,40.783573,-92.718512
5778,IA,5779,Underwood,41.360294,-95.626997
5779,IA,5780,Union,42.252074,-93.056192
5780,IA,5781,Unionville,40.841637,-92.693452
5781,IA,5782,University Park,41.286944,-92.618333
5782,IA,5783,Urbana,42.224167,-91.874167
5783,IA,5784,Urbandale,41.629479,-93.723042
5784,IA,5785,Ute,42.058085,-95.712542
5785,IA,5786,Vail,42.033772,-95.177766
5786,IA,5787,Van Horne,42.019394,-92.104617
5787,IA,5788,Van Meter,41.539415,-93.95303
5788,IA,5789,Van Wert,40.864451,-93.80733
5789,IA,5790,Varina,42.658056,-94.8975
5790,IA,5791,Ventura,43.126178,-93.4706
5791,IA,5792,Victor,41.729004,-92.284172
5792,IA,5793,Villisca,40.943718,-94.979588
5793,IA,5794,Vincent,42.562292,-94.033534
5794,IA,5795,Vining,41.979881,-92.369687
5795,IA,5796,Vinton,42.174284,-91.989154
5796,IA,5797,Viola,42.090833,-91.385
5797,IA,5798,Volga,42.790389,-91.542891
5798,IA,5799,Wadena,42.854956,-91.663865
5799,IA,5800,Walcott,41.645309,-90.725603
5800,IA,5801,Walford,41.878333,-91.834444
5801,IA,5802,Walker,42.272024,-91.730179
5802,IA,5803,Wall Lake,42.265252,-95.085156
5803,IA,5804,Wallingford,43.312158,-94.82057
5804,IA,5805,Walnut,41.462329,-95.217973
5805,IA,5806,Wapello,41.206982,-91.171921
5806,IA,5807,Washington,41.301453,-91.698671
5807,IA,5808,Washta,42.578108,-95.729537
5808,IA,5809,Waterloo,42.477784,-92.366099
5809,IA,5810,Waterville,43.263608,-91.263045
5810,IA,5811,Watkins,41.903993,-91.996468
5811,IA,5812,Waucoma,43.043329,-92.03022
5812,IA,5813,Waukee,41.592959,-93.85916
5813,IA,5814,Waukon,43.263951,-91.479994
5814,IA,5815,Waverly,42.737307,-92.466199
5815,IA,5816,Wayland,41.144919,-91.658946
5816,IA,5817,Webb,42.950189,-94.995124
5817,IA,5818,Webster,41.436408,-92.176525
5818,IA,5819,Webster City,42.465682,-93.826216
5819,IA,5820,Weldon,40.873906,-93.738743
5820,IA,5821,Wellman,41.470032,-91.839953
5821,IA,5822,Wellsburg,42.449418,-92.939763
5822,IA,5823,Welton,41.907472,-90.606785
5823,IA,5824,Wesley,43.09765,-94.003776
5824,IA,5825,West Bend,42.957415,-94.456402
5825,IA,5826,West Branch,41.672622,-91.3141
5826,IA,5827,West Burlington,40.832081,-91.179894
5827,IA,5828,West Chester,41.361019,-91.861858
5828,IA,5829,West Des Moines,41.580512,-93.744711
5829,IA,5830,West Grove,40.719646,-92.549849
5830,IA,5831,West Liberty,41.570055,-91.266847
5831,IA,5832,West Point,40.714986,-91.439733
5832,IA,5833,West Union,42.973232,-91.803602
5833,IA,5834,Westfield,42.695329,-96.491987
5834,IA,5835,Westgate,42.805453,-92.018299
5835,IA,5836,Westphalia,41.718014,-95.386978
5836,IA,5837,Westside,42.10844,-95.1273
5837,IA,5838,Wever,40.706652,-91.226767
5838,IA,5839,What Cheer,41.395276,-92.354789
5839,IA,5840,Wheatland,41.82585,-90.840151
5840,IA,5841,Whiting,42.15216,-96.182247
5841,IA,5842,Whittemore,43.02608,-94.406395
5842,IA,5843,Whitten,42.260833,-93.005278
5843,IA,5844,Williams,42.461376,-93.56774
5844,IA,5845,Williamsburg,41.639308,-92.024011
5845,IA,5846,Williamson,41.102026,-93.26593
5846,IA,5847,Wilton,41.585801,-91.009958
5847,IA,5848,Winfield,41.125693,-91.437892
5848,IA,5849,Winterset,41.339077,-94.008763
5849,IA,5850,Winthrop,42.491163,-91.731467
5850,IA,5851,Wiota,41.384552,-94.840515
5851,IA,5852,Woden,43.222564,-93.910925
5852,IA,5853,Woodbine,41.737267,-95.700785
5853,IA,5854,Woodburn,41.00001,-93.608282
5854,IA,5855,Woodward,41.845219,-93.905617
5855,IA,5856,Woolstock,42.584439,-93.82161
5856,IA,5857,Worthington,42.393001,-91.106919
5857,IA,5858,Wyoming,42.060352,-90.994024
5858,IA,5859,Yale,41.775309,-94.35026
5859,IA,5860,Yarmouth,41.029687,-91.317548
5860,IA,5861,Yorktown,40.769244,-95.216335
5861,IA,5862,Zearing,42.15349,-93.292766
5862,IA,5863,Zwingle,42.277486,-90.750666
5863,ID,5864,Aberdeen,42.976717,-112.818124
5864,ID,5865,Ahsahka,46.510318,-116.371537
5865,ID,5866,Albion,42.412778,-113.577222
5866,ID,5867,Almo,42.100278,-113.632778
5867,ID,5868,American Falls,42.789876,-112.870714
5868,ID,5869,Arbon,42.502634,-112.558481
5869,ID,5870,Arco,43.635521,-113.317559
5870,ID,5871,Arimo,42.559953,-112.174649
5871,ID,5872,Ashton,43.988078,-111.619526
5872,ID,5873,Athol,47.92674,-116.731821
5873,ID,5874,Atlanta,43.567436,-115.357042
5874,ID,5875,Atomic City,43.445,-112.811944
5875,ID,5876,Avery,47.271431,-115.866012
5876,ID,5877,Bancroft,42.720463,-111.842944
5877,ID,5878,Banks,44.149152,-115.983737
5878,ID,5879,Basalt,43.315556,-112.163611
5879,ID,5880,Bayview,47.96535,-116.568745
5880,ID,5881,Bellevue,43.439694,-114.249804
5881,ID,5882,Bern,42.319144,-111.392595
5882,ID,5883,Blackfoot,43.194327,-112.361545
5883,ID,5884,Blanchard,48.022344,-116.990865
5884,ID,5885,Bliss,42.944859,-114.910387
5885,ID,5886,Bloomington,42.191944,-111.400556
5886,ID,5887,Boise,43.6136,-116.2025
5887,ID,5888,Boise,43.6154,-116.2161
5888,ID,5889,Bonners Ferry,48.730642,-116.332178
5889,ID,5890,Bovill,46.858889,-116.3925
5890,ID,5891,Bruneau,42.76006,-115.677259
5891,ID,5892,Buhl,42.600763,-114.782545
5892,ID,5893,Burley,42.524442,-113.793081
5893,ID,5894,Calder,47.274135,-116.222793
5894,ID,5895,Caldwell,43.662719,-116.700038
5895,ID,5896,Cambridge,44.59216,-116.675717
5896,ID,5897,Carey,43.274443,-113.892567
5897,ID,5898,Careywood,48.062494,-116.598761
5898,ID,5899,Carmen,45.255016,-113.857267
5899,ID,5900,Cascade,44.493273,-116.027676
5900,ID,5901,Castleford,42.521015,-114.873433
5901,ID,5902,Cataldo,47.552169,-116.443138
5902,ID,5903,Challis,44.496912,-114.19463
5903,ID,5904,Chester,43.999444,-111.569167
5904,ID,5905,Clark Fork,48.140457,-116.169865
5905,ID,5906,Clarkia,47.044477,-116.277408
5906,ID,5907,Clayton,44.273289,-114.410189
5907,ID,5908,Clifton,42.215972,-111.995737
5908,ID,5909,Cobalt,45.004167,-114.333333
5909,ID,5910,Cocolalla,48.124828,-116.657051
5910,ID,5911,Coeur D Alene,47.692841,-116.784976
5911,ID,5912,Colburn,48.397222,-116.534167
5912,ID,5913,Conda,42.717126,-111.54023
5913,ID,5914,Coolin,48.522754,-116.840823
5914,ID,5915,Corral,43.307127,-115.00871
5915,ID,5916,Cottonwood,46.044789,-116.373306
5916,ID,5917,Council,44.762754,-116.451833
5917,ID,5918,Craigmont,46.245292,-116.467655
5918,ID,5919,Culdesac,46.378012,-116.653579
5919,ID,5920,Dayton,42.11836,-111.985836
5920,ID,5921,Deary,46.806062,-116.523782
5921,ID,5922,Declo,42.524005,-113.644794
5922,ID,5923,Desmet,47.125954,-116.893746
5923,ID,5924,Dietrich,42.91254,-114.266408
5924,ID,5925,Dingle,42.219444,-111.267222
5925,ID,5926,Donnelly,44.74937,-116.08578
5926,ID,5927,Dover,48.251667,-116.61
5927,ID,5928,Downey,42.418127,-112.109019
5928,ID,5929,Driggs,43.726291,-111.119896
5929,ID,5930,Dubois,44.185769,-112.325852
5930,ID,5931,Eagle,43.706879,-116.361966
5931,ID,5932,Eastport,48.999444,-116.180278
5932,ID,5933,Eden,42.580374,-114.162762
5933,ID,5934,Elk City,45.888897,-115.359158
5934,ID,5935,Elk River,46.782972,-116.179943
5935,ID,5936,Ellis,44.878829,-114.001594
5936,ID,5937,Emmett,43.879152,-116.511459
5937,ID,5938,Fairfield,43.367504,-114.790845
5938,ID,5939,Felt,43.872407,-111.189496
5939,ID,5940,Fenn,45.926667,-116.121389
5940,ID,5941,Ferdinand,46.134877,-116.39817
5941,ID,5942,Fernwood,47.116027,-116.383126
5942,ID,5943,Filer,42.565269,-114.614047
5943,ID,5944,Firth,43.302066,-112.158819
5944,ID,5945,Fish Haven,42.045926,-111.463323
5945,ID,5946,Fort Hall,42.988717,-112.459854
5946,ID,5947,Franklin,42.030389,-111.822862
5947,ID,5948,Fruitland,44.002658,-116.914259
5948,ID,5949,Garden City,43.643036,-116.265751
5949,ID,5950,Garden Valley,44.090932,-115.824311
5950,ID,5951,Genesee,46.571394,-116.928991
5951,ID,5952,Geneva,42.313585,-111.072185
5952,ID,5953,Georgetown,42.473333,-111.396944
5953,ID,5954,Gibbonsville,45.484608,-113.956466
5954,ID,5955,Glenns Ferry,42.962202,-115.315973
5955,ID,5956,Gooding,42.937345,-114.711966
5956,ID,5957,Grace,42.549978,-111.739981
5957,ID,5958,Grand View,42.810101,-116.08187
5958,ID,5959,Grangeville,45.927239,-116.107639
5959,ID,5960,Greencreek,46.115523,-116.27239
5960,ID,5961,Greenleaf,43.671389,-116.815278
5961,ID,5962,Hagerman,42.814205,-114.88697
5962,ID,5963,Hailey,43.523861,-114.306398
5963,ID,5964,Hamer,43.930751,-112.187189
5964,ID,5965,Hammett,42.981755,-115.565839
5965,ID,5966,Hansen,42.524895,-114.299364
5966,ID,5967,Harrison,47.501692,-116.744607
5967,ID,5968,Harvard,46.937647,-116.702524
5968,ID,5969,Hayden,47.773853,-116.776821
5969,ID,5970,Hazelton,42.595462,-114.134984
5970,ID,5971,Heyburn,42.559922,-113.770885
5971,ID,5972,Hill City,43.300556,-115.050278
5972,ID,5973,Holbrook,42.222148,-112.693404
5973,ID,5974,Homedale,43.613844,-116.947228
5974,ID,5975,Hope,48.244402,-116.279504
5975,ID,5976,Horseshoe Bend,43.922882,-116.180898
5976,ID,5977,Howe,43.783611,-113.003889
5977,ID,5978,Huston,43.610278,-116.782222
5978,ID,5979,Idaho City,43.758601,-115.918436
5979,ID,5980,Idaho Falls,43.517679,-111.990626
5980,ID,5981,Indian Valley,44.549134,-116.442969
5981,ID,5982,Inkom,42.796379,-112.246474
5982,ID,5983,Iona,43.525946,-111.928356
5983,ID,5984,Irwin,43.408611,-111.298611
5984,ID,5985,Island Park,44.446606,-111.367914
5985,ID,5986,Jerome,42.71784,-114.501244
5986,ID,5987,Juliaetta,46.575376,-116.718849
5987,ID,5988,Kamiah,46.21856,-116.034742
5988,ID,5989,Kellogg,47.543069,-116.125281
5989,ID,5990,Kendrick,46.628628,-116.604895
5990,ID,5991,Ketchum,43.675459,-114.373664
5991,ID,5992,Kimberly,42.528656,-114.365725
5992,ID,5993,King Hill,42.936104,-115.269098
5993,ID,5994,Kingston,47.550881,-116.288722
5994,ID,5995,Kooskia,46.125859,-115.92396
5995,ID,5996,Kootenai,48.310278,-116.5125
5996,ID,5997,Kuna,43.487034,-116.381859
5997,ID,5998,Laclede,48.170278,-116.755
5998,ID,5999,Lake Fork,44.891667,-116.078611
5999,ID,6000,Lapwai,46.412403,-116.790225
6000,ID,6001,Lava Hot Springs,42.618474,-112.017644
6001,ID,6002,Leadore,44.738909,-113.492586
6002,ID,6003,Lemhi,44.851667,-113.618889
6003,ID,6004,Lenore,46.535408,-116.513015
6004,ID,6005,Letha,43.840306,-116.585004
6005,ID,6006,Lewiston,46.389457,-116.987714
6006,ID,6007,Lewisville,43.672476,-112.018884
6007,ID,6008,Lowman,44.110616,-115.528488
6008,ID,6009,Lucile,45.556963,-116.266899
6009,ID,6010,Mackay,43.91106,-113.611984
6010,ID,6011,Macks Inn,44.424444,-111.370278
6011,ID,6012,Malad City,42.180783,-112.262045
6012,ID,6013,Malta,42.364652,-113.448656
6013,ID,6014,Marsing,43.539866,-116.823968
6014,ID,6015,May,44.701745,-113.916039
6015,ID,6016,Mccall,44.891784,-116.078873
6016,ID,6017,Mccammon,42.63362,-112.175758
6017,ID,6018,Medimont,47.462482,-116.568291
6018,ID,6019,Melba,43.37842,-116.548875
6019,ID,6020,Menan,43.726576,-111.983702
6020,ID,6021,Meridian,43.614963,-116.397538
6021,ID,6022,Mesa,44.657747,-116.42113
6022,ID,6023,Middleton,43.719052,-116.61122
6023,ID,6024,Midvale,44.441979,-116.703838
6024,ID,6025,Minidoka,42.759784,-113.620033
6025,ID,6026,Monteview,43.986242,-112.578321
6026,ID,6027,Montpelier,42.35199,-111.31946
6027,ID,6028,Moore,43.782094,-113.260349
6028,ID,6029,Moreland,43.222778,-112.441667
6029,ID,6030,Moscow,46.730921,-116.989683
6030,ID,6031,Mountain Home,43.139223,-115.696334
6031,ID,6032,Mountain Home A F B,43.049315,-115.873609
6032,ID,6033,Moyie Springs,48.746434,-116.179603
6033,ID,6034,Mullan,47.470906,-115.792603
6034,ID,6035,Murphy,43.207296,-116.605379
6035,ID,6036,Murray,47.627222,-115.8575
6036,ID,6037,Murtaugh,42.477597,-114.160641
6037,ID,6038,Nampa,43.58342,-116.584818
6038,ID,6039,Naples,48.60491,-116.319636
6039,ID,6040,New Meadows,44.993969,-116.287438
6040,ID,6041,New Plymouth,43.959021,-116.804818
6041,ID,6042,Newdale,43.888078,-111.604192
6042,ID,6043,Nezperce,46.247533,-116.239281
6043,ID,6044,Nordman,48.566944,-116.92126
6044,ID,6045,North Fork,45.377605,-113.857287
6045,ID,6046,Notus,43.725556,-116.800278
6046,ID,6047,Oakley,42.347561,-113.906945
6047,ID,6048,Ola,44.235026,-116.290915
6048,ID,6049,Oldtown,48.187988,-116.927382
6049,ID,6050,Orofino,46.495197,-116.240417
6050,ID,6051,Osburn,47.506111,-115.998333
6051,ID,6052,Paris,42.207065,-111.402938
6052,ID,6053,Parker,43.959444,-111.756944
6053,ID,6054,Parma,43.789576,-116.940066
6054,ID,6055,Paul,42.623999,-113.797125
6055,ID,6056,Payette,44.07818,-116.920277
6056,ID,6057,Peck,46.480661,-116.411394
6057,ID,6058,Picabo,43.310149,-114.086065
